club_id,club_name,season,financial_year_end,field,value_original,page_number,statement_label,evidence_text,source_document,source_url
tottenham_hotspur,Tottenham Hotspur,2014/15,2015-06-30,profit_on_player_sales_original,21182000.0,19,Profit on disposal of intangible fixed assets,Used as the closest disclosed proxy for profit on disposal of player registrations.,Group of companies accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE0NTY1NDc5MGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2014/15,2015-06-30,profit_loss_before_tax_original,12053000.0,21,Profit on ordinary activities before taxation,Tax note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE0NTY1NDc5MGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2014/15,2015-06-30,net_debt_original,20812000.0,34,Net (debt) / cash,Late-note financing table. Positive amount indicates net debt.,Group of companies accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE0NTY1NDc5MGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,matchday_revenue_original,40782000.0,18,Match receipts,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,broadcast_revenue_original,110354000.0,18,UEFA prize money plus TV and media,Revenue note with UEFA prize money grouped into broadcasting for comparability.,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,commercial_revenue_original,58634000.0,18,Commercial,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,staff_costs_original,100042000.0,20,Aggregate payroll costs,Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,player_amortisation_original,31462000.0,19,Amortisation of intangible fixed assets,Profit from operations note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,profit_on_player_sales_original,27109000.0,20,Profit on disposal of intangible fixed assets,Used as the closest disclosed proxy for profit on disposal of player registrations.,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,profit_loss_before_tax_original,38450000.0,21,Profit on ordinary activities before taxation,Tax note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,net_debt_original,-47560000.0,35,Net cash / (debt),Late-note financing table. Negative net debt indicates net cash.,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,matchday_revenue_original,45336000.0,17,Match receipts,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,broadcast_revenue_original,188179000.0,17,UEFA prize money plus TV and media,Revenue note with UEFA prize money grouped into broadcasting for comparability.,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,commercial_revenue_original,72806000.0,17,Commercial,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,staff_costs_original,126915000.0,19,Aggregate payroll costs,Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,player_amortisation_original,42905000.0,13,Amortisation of intangible assets,Cash flow statement support. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,profit_on_player_sales_original,39964000.0,19,Profit on disposal of intangible fixed assets,Used as the closest disclosed proxy for profit on disposal of player registrations.,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,profit_loss_before_tax_original,57886000.0,21,Profit on ordinary activities before taxation,Tax note / five-year review support. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,net_debt_original,-14565000.0,34,Net cash,Late-note financing table. Negative net debt indicates net cash.,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2017/18,2018-06-30,matchday_revenue_original,70951000.0,18,Match receipts,Direct revenue note current-year amount.,2017 18 group of companies accounts made up to 30 june 2018,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIzMTA1ODEzMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2017/18,2018-06-30,broadcast_revenue_original,200695000.0,18,UEFA prize money plus TV and media,Direct revenue note with UEFA prize money grouped into broadcasting.,2017 18 group of companies accounts made up to 30 june 2018,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIzMTA1ODEzMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2017/18,2018-06-30,commercial_revenue_original,109051000.0,18,Commercial,Direct revenue note current-year amount.,2017 18 group of companies accounts made up to 30 june 2018,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIzMTA1ODEzMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2017/18,2018-06-30,staff_costs_original,147606000.0,21,Aggregate payroll costs / Staff costs (see note 5),Staff note or operating-expenses note current-year amount.,2017 18 group of companies accounts made up to 30 june 2018,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIzMTA1ODEzMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2017/18,2018-06-30,profit_on_player_sales_original,73058000.0,10,Profit on disposal of intangible fixed assets,Consolidated income statement football-trading split.,2017 18 group of companies accounts made up to 30 june 2018,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIzMTA1ODEzMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2017/18,2018-06-30,profit_loss_before_tax_original,138909000.0,10,Profit or loss before taxation,Consolidated income statement current-year amount.,2017 18 group of companies accounts made up to 30 june 2018,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIzMTA1ODEzMmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2017/18,2018-06-30,player_amortisation_original,,19,Amortisation of intangible fixed assets / football trading,Operating-expenses or operations note current-year amount.,2017 18 group of companies accounts made up to 30 june 2018,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIzMTA1ODEzMmFkaXF6a2N4/document?format=pdf&download=0
